image_url,artist,title,top_year,class,youtube_top_url,yt_id,is_downloaded,mood,per
https://cdnimg.melon.co.kr/cm/album/images/003/74/863/374863_500.jpg/melon/resize/48/quality/80/optimize,푸른하늘,눈물나는 날에는,1990,kpop,https://youtube.com/watch?v=m9Wc39NWqf8,m9Wc39NWqf8,True,sad,0.6279
https://cdnimg.melon.co.kr/cm/album/images/020/54/346/2054346_500.jpg/melon/resize/48/quality/80/optimize,동물원,시청앞 지하철 역에서,1990,kpop,https://youtube.com/watch?v=hiSkmo4xbvw,hiSkmo4xbvw,True,romantic,0.5315
https://cdnimg.melon.co.kr/cm/album/images/000/03/682/3682_500.jpg/melon/resize/48/quality/80/optimize,김지애,얄미운 사람,1990,kpop,https://youtube.com/watch?v=qWZKUwMB7Dw,qWZKUwMB7Dw,True,romantic,0.4788
https://cdnimg.melon.co.kr/cm/album/images/003/02/562/302562_500.jpg/melon/resize/48/quality/80/optimize,박선주 (Pak Sun Zoo),소중한 너 (Duet With 조규찬),1990,kpop,https://youtube.com/watch?v=nb0DEm6BWFI,nb0DEm6BWFI,True,romantic,0.6442
https://cdnimg.melon.co.kr/cm/album/images/000/04/878/4878_500.jpg/melon/resize/48/quality/80/optimize,조용필,추억속의 재회,1990,kpop,https://youtube.com/watch?v=OXNXD3N7bWU,OXNXD3N7bWU,True,romantic,0.612
https://cdnimg.melon.co.kr/cm/album/images/003/74/864/374864_500.jpg/melon/resize/48/quality/80/optimize,푸른하늘,이 밤이 지나도록,1990,kpop,https://youtube.com/watch?v=q1iBTDp4TJ4,q1iBTDp4TJ4,True,happy,0.4833
https://cdnimg.melon.co.kr/cm/album/images/000/03/928/3928_500.jpg/melon/resize/48/quality/80/optimize,변진섭,너에게로 또 다시,1990,kpop,https://youtube.com/watch?v=_GqLuR_Idak,_GqLuR_Idak,True,romantic,0.4247
https://cdnimg.melon.co.kr/cm/album/images/003/10/665/310665_500.jpg/melon/resize/48/quality/80/optimize,조정현,슬픈 바다,1990,kpop,https://youtube.com/watch?v=jHvgdslDts4,jHvgdslDts4,True,romantic,0.5545
https://cdnimg.melon.co.kr/cm/album/images/000/03/813/3813_500.jpg/melon/resize/48/quality/80/optimize,노래를 찾는 사람들,솔아 솔아 푸르른 솔아,1990,kpop,https://youtube.com/watch?v=r8O2P19i484,r8O2P19i484,True,romantic,0.4612
https://cdnimg.melon.co.kr/cm2/album/images/000/04/318/4318_20240215110936_500.jpg/melon/resize/48/quality/80/optimize,오석준,내일 일기,1990,kpop,https://youtube.com/watch?v=mRzF9vD-JVQ,mRzF9vD-JVQ,True,happy,0.5614
https://cdnimg.melon.co.kr/cm/album/images/000/04/576/4576_500.jpg/melon/resize/48/quality/80/optimize,이정현,한 여름의 크리스마스,1990,kpop,https://youtube.com/watch?v=u798zEc3eHQ,u798zEc3eHQ,True,romantic,0.3381
https://cdnimg.melon.co.kr/cm/album/images/020/80/866/2080866_500.jpg/melon/resize/48/quality/80/optimize,민해경,존대말을 써야할지 반말로 얘기해야 할지,1990,kpop,https://youtube.com/watch?v=Lz5KrlbQA-w,Lz5KrlbQA-w,True,happy,0.5732
https://cdnimg.melon.co.kr/cm/album/images/000/04/338/4338_500.jpg/melon/resize/48/quality/80/optimize,박정운,난 그대만을 사랑했나봐,1990,kpop,https://youtube.com/watch?v=aZ-IUEeNBhY,aZ-IUEeNBhY,True,happy,0.3942
https://cdnimg.melon.co.kr/cm/album/images/012/77/851/1277851_500.jpg/melon/resize/48/quality/80/optimize,김완선,나만의 것,1990,kpop,https://youtube.com/watch?v=TQaaGmJoWSs,TQaaGmJoWSs,True,romantic,0.5133
https://cdnimg.melon.co.kr/cm/album/images/007/52/777/752777_500.jpg/melon/resize/48/quality/80/optimize,이지연,늦지 않았어요,1990,kpop,https://youtube.com/watch?v=GuITvmV9pn8,GuITvmV9pn8,True,happy,0.5846
https://cdnimg.melon.co.kr/cm/album/images/000/03/696/3696_500.jpg/melon/resize/48/quality/80/optimize,강수지,나를 사랑하겠어요,1990,kpop,https://youtube.com/watch?v=xilnNW4JV-0,xilnNW4JV-0,True,romantic,0.6291
https://cdnimg.melon.co.kr/cm/album/images/003/74/807/374807_500.jpg/melon/resize/48/quality/80/optimize,신촌 블루스,나그네의 옛 이야기 (엄인호),1990,kpop,https://youtube.com/watch?v=Cj147Ro661Y,Cj147Ro661Y,True,happy,0.4421
https://cdnimg.melon.co.kr/cm/album/images/007/43/429/743429_500.jpg/melon/resize/48/quality/80/optimize,조규찬,무지개,1990,kpop,https://youtube.com/watch?v=5pG_7YmgKIU,5pG_7YmgKIU,True,romantic,0.3593
https://cdnimg.melon.co.kr/cm/album/images/000/03/895/3895_500.jpg/melon/resize/48/quality/80/optimize,박남정,안녕 내사랑,1990,kpop,https://youtube.com/watch?v=FFtPG19lMg0,FFtPG19lMg0,True,happy,0.5654
https://cdnimg.melon.co.kr/cm/album/images/000/04/493/4493_500.jpg/melon/resize/48/quality/80/optimize,이상우,그녀를 만나는 곳 100M 전,1990,kpop,https://youtube.com/watch?v=w3DV6tmAjHk,w3DV6tmAjHk,True,sad,0.5002
https://cdnimg.melon.co.kr/cm/album/images/000/06/042/6042_500.jpg/melon/resize/48/quality/80/optimize,박성신,한번만 더,1990,kpop,https://youtube.com/watch?v=QVE6xmJyZQI,QVE6xmJyZQI,True,romantic,0.4658
https://cdnimg.melon.co.kr/cm/album/images/000/03/487/3487_500.jpg/melon/resize/48/quality/80/optimize,11월,착각,1990,kpop,https://youtube.com/watch?v=USlGFPx3Hj4,USlGFPx3Hj4,True,happy,0.7383
https://cdnimg.melon.co.kr/cm/album/images/003/56/453/356453_500.jpg/melon/resize/48/quality/80/optimize,장혜리,남겨진 시간을 위하여,1990,kpop,https://youtube.com/watch?v=Z4CIojphxf0,Z4CIojphxf0,True,sad,0.5699
https://cdnimg.melon.co.kr/cm/album/images/000/03/701/3701_500.jpg/melon/resize/48/quality/80/optimize,권인하,계절이 음악처럼 흐를때,1990,kpop,https://youtube.com/watch?v=Mjr4MxDfpPQ,Mjr4MxDfpPQ,True,romantic,0.4349
https://cdnimg.melon.co.kr/cm/album/images/023/32/025/2332025_500.jpg/melon/resize/48/quality/80/optimize,태진아,옥경이,1990,kpop,https://youtube.com/watch?v=g7gJB3itv1I,g7gJB3itv1I,True,romantic,0.6145
https://cdnimg.melon.co.kr/cm/album/images/000/03/696/3696_500.jpg/melon/resize/48/quality/80/optimize,강수지,보라빛 향기,1990,kpop,https://youtube.com/watch?v=VRR6Fvnp5h4,VRR6Fvnp5h4,True,happy,0.6046
https://cdnimg.melon.co.kr/cm/album/images/000/03/944/3944_500.jpg/melon/resize/48/quality/80/optimize,빛과 소금,샴푸의 요정,1990,kpop,https://youtube.com/watch?v=cqxYufr2JrQ,cqxYufr2JrQ,True,happy,0.5646
https://cdnimg.melon.co.kr/cm/album/images/000/04/531/4531_500.jpg/melon/resize/48/quality/80/optimize,이선희,추억의 책장을 넘기면,1990,kpop,https://youtube.com/watch?v=wTQU8_FGZLI,wTQU8_FGZLI,True,sad,0.5182
https://cdnimg.melon.co.kr/cm/album/images/000/04/269/4269_500.jpg/melon/resize/48/quality/80/optimize,양수경,사랑은 창밖에 빗물같아요,1990,kpop,https://youtube.com/watch?v=nCpdJtrd4UM,nCpdJtrd4UM,True,romantic,0.4219
https://cdnimg.melon.co.kr/cm/album/images/003/25/943/325943_500.jpg/melon/resize/48/quality/80/optimize,김광석,기다려줘,1990,kpop,https://youtube.com/watch?v=O4KZ0u46pTg,O4KZ0u46pTg,True,sad,0.5534
https://cdnimg.melon.co.kr/cm/album/images/000/04/231/4231_500.jpg/melon/resize/48/quality/80/optimize,신해철,안녕,1990,kpop,https://youtube.com/watch?v=8s3Vd2KNRCk,8s3Vd2KNRCk,True,sad,0.6072
https://cdnimg.melon.co.kr/cm/album/images/003/12/299/312299_500.jpg/melon/resize/48/quality/80/optimize,이문세,그게 나였어,1990,kpop,https://youtube.com/watch?v=-x62YqXXMig,-x62YqXXMig,True,romantic,0.394
https://cdnimg.melon.co.kr/cm/album/images/000/05/030/5030_500.jpg/melon/resize/48/quality/80/optimize,최진희,침묵,1990,kpop,https://youtube.com/watch?v=1_9EYpWD2Tk,1_9EYpWD2Tk,True,romantic,0.555
https://cdnimg.melon.co.kr/cm/album/images/003/34/660/334660_500.jpg/melon/resize/48/quality/80/optimize,김수철,정신차려,1990,kpop,https://youtube.com/watch?v=fmwgXoiE0o8,fmwgXoiE0o8,True,happy,0.4582
https://cdnimg.melon.co.kr/cm/album/images/000/04/782/4782_500.jpg/melon/resize/48/quality/80/optimize,조동진,음악은 흐르고,1990,kpop,https://youtube.com/watch?v=wrFxON8kVY0,wrFxON8kVY0,True,romantic,0.4796
https://cdnimg.melon.co.kr/cm/album/images/003/74/872/374872_500.jpg/melon/resize/48/quality/80/optimize,신촌 블루스,진고개 신사,1990,kpop,https://youtube.com/watch?v=iNQbcxfnwOM,iNQbcxfnwOM,True,romantic,0.3462
https://cdnimg.melon.co.kr/cm/album/images/006/48/553/648553_500.jpg/melon/resize/48/quality/80/optimize,안치환,저 창살에 햇살이,1990,kpop,https://youtube.com/watch?v=Crj7dYtC8x4,Crj7dYtC8x4,True,happy,0.3185
https://cdnimg.melon.co.kr/cm/album/images/003/09/263/309263_500.jpg/melon/resize/48/quality/80/optimize,김현식,사랑했어요,1990,kpop,https://youtube.com/watch?v=zAJvDC3wJig,zAJvDC3wJig,True,romantic,0.4539
https://cdnimg.melon.co.kr/cm/album/images/000/04/481/4481_500.jpg/melon/resize/48/quality/80/optimize,이승철,그대가 나에게,1990,kpop,https://youtube.com/watch?v=EPOp7oxwZYE,EPOp7oxwZYE,True,romantic,0.4814
https://cdnimg.melon.co.kr/cm/album/images/000/04/497/4497_500.jpg/melon/resize/48/quality/80/optimize,이승철,소녀시대,1990,kpop,https://youtube.com/watch?v=g18_6fqyHRc,g18_6fqyHRc,True,happy,0.4893
https://cdnimg.melon.co.kr/cm/album/images/003/09/276/309276_500.jpg/melon/resize/48/quality/80/optimize,백영규,떠나고 싶어라,1990,kpop,https://youtube.com/watch?v=LK5mqiuEri8,LK5mqiuEri8,True,romantic,0.4756
https://cdnimg.melon.co.kr/cm/album/images/000/04/525/4525_500.jpg/melon/resize/48/quality/80/optimize,이선희,한바탕 웃음으로,1990,kpop,https://youtube.com/watch?v=XqdC4oBLCc4,XqdC4oBLCc4,True,romantic,0.5324
https://cdnimg.melon.co.kr/cm/album/images/005/74/373/574373_500.jpg/melon/resize/48/quality/80/optimize,최진영,너를 잊겠다는 생각은,1990,kpop,https://youtube.com/watch?v=Tg51CriDPnc,Tg51CriDPnc,True,romantic,0.5194
https://cdnimg.melon.co.kr/cm/album/images/000/03/944/3944_500.jpg/melon/resize/48/quality/80/optimize,빛과 소금,그대 떠난뒤,1990,kpop,https://youtube.com/watch?v=cdK2Nxmfc5I,cdK2Nxmfc5I,True,sad,0.3647
https://cdnimg.melon.co.kr/cm/album/images/000/03/928/3928_500.jpg/melon/resize/48/quality/80/optimize,변진섭,숙녀에게,1990,kpop,https://youtube.com/watch?v=EUusYORBG5s,EUusYORBG5s,True,romantic,0.4999
https://cdnimg.melon.co.kr/cm/album/images/000/04/753/4753_500.jpg/melon/resize/48/quality/80/optimize,전유나,너를 사랑하고도,1990,kpop,https://youtube.com/watch?v=wTe1ljdLt1E,wTe1ljdLt1E,True,sad,0.4539
https://cdnimg.melon.co.kr/cm/album/images/003/12/736/312736_500.jpg/melon/resize/48/quality/80/optimize,현당,다시 한번,1990,kpop,https://youtube.com/watch?v=kp2nVEKRZiE,kp2nVEKRZiE,True,romantic,0.3687
https://cdnimg.melon.co.kr/cm/album/images/007/04/652/704652_500.jpg/melon/resize/48/quality/80/optimize,최진희,미련 때문에,1990,kpop,https://youtube.com/watch?v=Jc3sq_ESfTQ,Jc3sq_ESfTQ,True,romantic,0.4897
https://cdnimg.melon.co.kr/cm/album/images/000/05/085/5085_500.jpg/melon/resize/48/quality/80/optimize,현철,봉선화 연정,1990,kpop,https://youtube.com/watch?v=VAb3sGdbbik,VAb3sGdbbik,True,romantic,0.3483
https://cdnimg.melon.co.kr/cm/album/images/003/10/670/310670_500.jpg/melon/resize/48/quality/80/optimize,소방차,사랑하고 싶어,1990,kpop,https://youtube.com/watch?v=s7C48ngfy60,s7C48ngfy60,True,romantic,0.5667
https://cdnimg.melon.co.kr/cm2/album/images/105/77/535/10577535_20210315113713_500.jpg/melon/resize/48/quality/80/optimize,김상아,엔젤리나,1990,kpop,https://youtube.com/watch?v=sj70EwXDCnc,sj70EwXDCnc,True,romantic,0.4321
https://cdnimg.melon.co.kr/cm/album/images/003/04/857/304857_500.jpg/melon/resize/48/quality/80/optimize,지근식,모두가 잊혀질때면,1990,kpop,https://youtube.com/watch?v=xulvxc3odUU,xulvxc3odUU,True,sad,0.4172
https://cdnimg.melon.co.kr/cm/album/images/000/03/471/3471_500.jpg/melon/resize/48/quality/80/optimize,015B,텅 빈 거리에서,1990,kpop,https://youtube.com/watch?v=KF1FDZPthYI,KF1FDZPthYI,True,romantic,0.4591
https://cdnimg.melon.co.kr/cm/album/images/000/04/319/4319_500.jpg/melon/resize/48/quality/80/optimize,엄인호,첫사랑,1990,kpop,https://youtube.com/watch?v=kAZZR9jbmKk,kAZZR9jbmKk,True,happy,0.3853
https://cdnimg.melon.co.kr/cm/album/images/000/35/077/35077_500.jpg/melon/resize/48/quality/80/optimize,이승환,기다린 날도 지워질 날도,1990,kpop,https://youtube.com/watch?v=Fp2ZF36ZP0U,Fp2ZF36ZP0U,True,romantic,0.5567
https://cdnimg.melon.co.kr/cm/album/images/000/03/731/3731_500.jpg/melon/resize/48/quality/80/optimize,김현식,내사랑 내곁에 (응답하라 1988 삽입곡),1991,kpop,https://youtube.com/watch?v=fLPerwGNZ8k,fLPerwGNZ8k,True,romantic,0.502
https://cdnimg.melon.co.kr/cm/album/images/003/55/709/355709_500.jpg/melon/resize/48/quality/80/optimize,윤상,이별의 그늘,1991,kpop,https://youtube.com/watch?v=ee-OBWRbURA,ee-OBWRbURA,True,romantic,0.5341
https://cdnimg.melon.co.kr/cm/album/images/000/04/170/4170_500.jpg/melon/resize/48/quality/80/optimize,신승훈,미소 속에 비친 그대,1991,kpop,https://youtube.com/watch?v=-EYdvz0HZC4,-EYdvz0HZC4,True,romantic,0.5936
https://cdnimg.melon.co.kr/cm/album/images/000/03/584/3584_500.jpg/melon/resize/48/quality/80/optimize,김성호,김성호의 회상,1991,kpop,https://youtube.com/watch?v=FXfyvQl2bD0,FXfyvQl2bD0,True,sad,0.489
https://cdnimg.melon.co.kr/cm/album/images/012/77/851/1277851_500.jpg/melon/resize/48/quality/80/optimize,김완선,삐에로는 우릴 보고 웃지,1991,kpop,https://youtube.com/watch?v=vwNrL6LSEWY,vwNrL6LSEWY,True,happy,0.4938
https://cdnimg.melon.co.kr/cm/album/images/000/04/753/4753_500.jpg/melon/resize/48/quality/80/optimize,전유나,너를 사랑하고도,1991,kpop,https://youtube.com/watch?v=wTe1ljdLt1E,wTe1ljdLt1E,True,sad,0.4539
https://cdnimg.melon.co.kr/cm/album/images/000/04/297/4297_500.jpg/melon/resize/48/quality/80/optimize,양수경,이별의 끝은 어디인가요,1991,kpop,https://youtube.com/watch?v=o6vFslltAhQ,o6vFslltAhQ,True,sad,0.4566
https://cdnimg.melon.co.kr/cm/album/images/000/04/519/4519_500.jpg/melon/resize/48/quality/80/optimize,이승환,너를 향한 마음,1991,kpop,https://youtube.com/watch?v=26lw0_Z8oAA,26lw0_Z8oAA,True,sad,0.6575
https://cdnimg.melon.co.kr/cm/album/images/000/04/165/4165_500.jpg/melon/resize/48/quality/80/optimize,신승훈,날 울리지마,1991,kpop,https://youtube.com/watch?v=B50AST7MDFY,B50AST7MDFY,True,happy,0.432
https://cdnimg.melon.co.kr/cm/album/images/003/10/678/310678_500.jpg/melon/resize/48/quality/80/optimize,노사연,만남,1991,kpop,https://youtube.com/watch?v=W1NTDvsK4sE,W1NTDvsK4sE,True,happy,0.4912
https://cdnimg.melon.co.kr/cm/album/images/000/03/553/3553_500.jpg/melon/resize/48/quality/80/optimize,강수지,흩어진 나날들,1991,kpop,https://youtube.com/watch?v=7Rl-zZ_58BQ,7Rl-zZ_58BQ,True,romantic,0.4966
https://cdnimg.melon.co.kr/cm/album/images/000/03/645/3645_500.jpg/melon/resize/48/quality/80/optimize,김민우,친구에게,1991,kpop,https://youtube.com/watch?v=FjHmUOWf_1U,FjHmUOWf_1U,True,romantic,0.4562
https://cdnimg.melon.co.kr/cm/album/images/003/74/867/374867_500.jpg/melon/resize/48/quality/80/optimize,푸른하늘,꿈에서 본 거리,1991,kpop,https://youtube.com/watch?v=DKxAsWbRBJQ,DKxAsWbRBJQ,True,romantic,0.424
https://cdnimg.melon.co.kr/cm/album/images/003/13/429/313429_500.jpg/melon/resize/48/quality/80/optimize,봄여름가을겨울,외롭지만 혼자 걸을 수 있어,1991,kpop,https://youtube.com/watch?v=_NNM68K8FoE,_NNM68K8FoE,True,happy,0.481
https://cdnimg.melon.co.kr/cm/album/images/000/04/243/4243_500.jpg/melon/resize/48/quality/80/optimize,신해철,내 마음 깊은 곳의 너,1991,kpop,https://youtube.com/watch?v=mUPPy8HquhQ,mUPPy8HquhQ,True,romantic,0.4735
https://cdnimg.melon.co.kr/cm/album/images/003/74/864/374864_500.jpg/melon/resize/48/quality/80/optimize,푸른하늘,이 밤이 지나도록,1991,kpop,https://youtube.com/watch?v=q1iBTDp4TJ4,q1iBTDp4TJ4,True,happy,0.4833
https://cdnimg.melon.co.kr/cm/album/images/000/04/493/4493_500.jpg/melon/resize/48/quality/80/optimize,이상우,이젠,1991,kpop,https://youtube.com/watch?v=ydvo-dTyDd0,ydvo-dTyDd0,True,happy,0.5541
https://cdnimg.melon.co.kr/cm/album/images/000/04/493/4493_500.jpg/melon/resize/48/quality/80/optimize,이상우,그녀를 만나는 곳 100M 전,1991,kpop,https://youtube.com/watch?v=w3DV6tmAjHk,w3DV6tmAjHk,True,sad,0.5002
https://cdnimg.melon.co.kr/cm/album/images/000/03/471/3471_500.jpg/melon/resize/48/quality/80/optimize,015B,텅 빈 거리에서,1991,kpop,https://youtube.com/watch?v=KF1FDZPthYI,KF1FDZPthYI,True,romantic,0.4591
https://cdnimg.melon.co.kr/cm/album/images/000/04/297/4297_500.jpg/melon/resize/48/quality/80/optimize,양수경,당신은 어디 있나요,1991,kpop,https://youtube.com/watch?v=F6DEL4yFKQw,F6DEL4yFKQw,True,romantic,0.5596
https://cdnimg.melon.co.kr/cm/album/images/000/35/077/35077_500.jpg/melon/resize/48/quality/80/optimize,이승환,기다린 날도 지워질 날도,1991,kpop,https://youtube.com/watch?v=Fp2ZF36ZP0U,Fp2ZF36ZP0U,True,romantic,0.5567
https://cdnimg.melon.co.kr/cm/album/images/021/36/746/2136746_500.jpg/melon/resize/48/quality/80/optimize,김광석,사랑했지만,1991,kpop,https://youtube.com/watch?v=Ikbj54iFTdw,Ikbj54iFTdw,True,romantic,0.4227
https://cdnimg.melon.co.kr/cm/album/images/000/03/482/3482_500.jpg/melon/resize/48/quality/80/optimize,015B,너에게 들려주고 싶은 이야기,1991,kpop,https://youtube.com/watch?v=NZ2jDx5oSTA,NZ2jDx5oSTA,True,romantic,0.342
https://cdnimg.melon.co.kr/cm/album/images/000/06/182/6182_500.jpg/melon/resize/48/quality/80/optimize,송재호,늦지않았음을,1991,kpop,https://youtube.com/watch?v=Z8tUhGJ4Y5U,Z8tUhGJ4Y5U,True,sad,0.4555
https://cdnimg.melon.co.kr/cm/album/images/000/03/733/3733_500.jpg/melon/resize/48/quality/80/optimize,김현식,넋두리,1991,kpop,https://youtube.com/watch?v=Dc8EBbBqZMI,Dc8EBbBqZMI,True,romantic,0.5246
https://cdnimg.melon.co.kr/cm/album/images/000/04/481/4481_500.jpg/melon/resize/48/quality/80/optimize,이승철,그대가 나에게,1991,kpop,https://youtube.com/watch?v=EPOp7oxwZYE,EPOp7oxwZYE,True,romantic,0.4814
https://cdnimg.melon.co.kr/cm/album/images/003/82/364/382364_500.jpg/melon/resize/48/quality/80/optimize,이범학,이별 아닌 이별,1991,kpop,https://youtube.com/watch?v=yGozmWlHr28,yGozmWlHr28,True,romantic,0.3895
https://cdnimg.melon.co.kr/cm/album/images/000/04/906/4906_500.jpg/melon/resize/48/quality/80/optimize,조용필,꿈,1991,kpop,https://youtube.com/watch?v=u42VwB-faVA,u42VwB-faVA,True,happy,0.6635
https://cdnimg.melon.co.kr/cm/album/images/020/54/346/2054346_500.jpg/melon/resize/48/quality/80/optimize,동물원,시청앞 지하철 역에서,1991,kpop,https://youtube.com/watch?v=hiSkmo4xbvw,hiSkmo4xbvw,True,romantic,0.5315
https://cdnimg.melon.co.kr/cm/album/images/020/26/384/2026384_500.jpg/melon/resize/48/quality/80/optimize,유열,어느날 문득,1991,kpop,https://youtube.com/watch?v=zatfRd4hJIw,zatfRd4hJIw,True,romantic,0.5249
https://cdnimg.melon.co.kr/cm/album/images/000/04/478/4478_500.jpg/melon/resize/48/quality/80/optimize,이승철,소녀시대,1991,kpop,https://youtube.com/watch?v=g18_6fqyHRc,g18_6fqyHRc,True,happy,0.4893
https://cdnimg.melon.co.kr/cm/album/images/003/10/565/310565_500.jpg/melon/resize/48/quality/80/optimize,박정수,그대품에 잠들었으면,1991,kpop,https://youtube.com/watch?v=ZvSoboE8zKg,ZvSoboE8zKg,True,romantic,0.478
https://cdnimg.melon.co.kr/cm/album/images/003/71/750/371750_500.jpg/melon/resize/48/quality/80/optimize,박미경,화요일에 비가 내리면,1991,kpop,https://youtube.com/watch?v=upcA1vGLV30,upcA1vGLV30,True,romantic,0.6203
https://cdnimg.melon.co.kr/cm/album/images/000/04/531/4531_500.jpg/melon/resize/48/quality/80/optimize,이선희,추억의 책장을 넘기면,1991,kpop,https://youtube.com/watch?v=wTQU8_FGZLI,wTQU8_FGZLI,True,sad,0.5182
https://cdnimg.melon.co.kr/cm/album/images/000/04/326/4326_500.jpg/melon/resize/48/quality/80/optimize,원미연,이별여행,1991,kpop,https://youtube.com/watch?v=3w9qasqk200,3w9qasqk200,True,sad,0.4784
https://cdnimg.melon.co.kr/cm/album/images/000/04/243/4243_500.jpg/melon/resize/48/quality/80/optimize,신해철,재즈 카페,1991,kpop,https://youtube.com/watch?v=qRtgglIu5KY,qRtgglIu5KY,True,happy,0.7233
https://cdnimg.melon.co.kr/cm/album/images/000/04/507/4507_500.jpg/melon/resize/48/quality/80/optimize,이선희,그대가 나를 사랑하신다면,1991,kpop,https://youtube.com/watch?v=b-H24nU6U-I,b-H24nU6U-I,True,sad,0.5959
https://cdnimg.melon.co.kr/cm/album/images/003/34/610/334610_500.jpg/melon/resize/48/quality/80/optimize,변진섭,미워서 미워질때,1991,kpop,https://youtube.com/watch?v=w531iigFvXQ,w531iigFvXQ,True,romantic,0.517
https://cdnimg.melon.co.kr/cm2/album/images/003/10/588/310588_20240215104832_500.jpg/melon/resize/48/quality/80/optimize,변영태,어떻게든 되겠지,1991,kpop,https://youtube.com/watch?v=29m4GdhEd80,29m4GdhEd80,True,romantic,0.6022
https://cdnimg.melon.co.kr/cm/album/images/000/04/795/4795_500.jpg/melon/resize/48/quality/80/optimize,조갑경,내사랑 투유,1991,kpop,https://youtube.com/watch?v=GWx0DSbs-ng,GWx0DSbs-ng,True,romantic,0.6407
https://cdnimg.melon.co.kr/cm/album/images/003/17/432/317432_500.jpg/melon/resize/48/quality/80/optimize,노래를 찾는 사람들,그리운 이름,1991,kpop,https://youtube.com/watch?v=hA3CMQVR4Ag,hA3CMQVR4Ag,True,romantic,0.4939
https://cdnimg.melon.co.kr/cm/album/images/003/13/429/313429_500.jpg/melon/resize/48/quality/80/optimize,봄여름가을겨울,항상 기뻐하는 사람들,1991,kpop,https://youtube.com/watch?v=Q4AnUBFPUK8,Q4AnUBFPUK8,True,aggressive,0.4412
https://cdnimg.melon.co.kr/cm/album/images/000/40/260/40260_500.jpg/melon/resize/48/quality/80/optimize,김지애,몰래한 사랑,1991,kpop,https://youtube.com/watch?v=q9pGrcu9IPU,q9pGrcu9IPU,True,happy,0.4009
https://cdnimg.melon.co.kr/cm/album/images/000/33/504/33504_500.jpg/melon/resize/48/quality/80/optimize,한동준,그대가 이 세상에 있는 것만으로,1991,kpop,https://youtube.com/watch?v=jNS_weI8kec,jNS_weI8kec,True,sad,0.46
https://cdnimg.melon.co.kr/cm/album/images/000/04/231/4231_500.jpg/melon/resize/48/quality/80/optimize,신해철,안녕,1991,kpop,https://youtube.com/watch?v=8s3Vd2KNRCk,8s3Vd2KNRCk,True,sad,0.6072
https://cdnimg.melon.co.kr/cm/album/images/000/04/935/4935_500.jpg/melon/resize/48/quality/80/optimize,최용준,거울이 되어,1991,kpop,https://youtube.com/watch?v=lvsDVI9iLi0,lvsDVI9iLi0,True,sad,0.3315
https://cdnimg.melon.co.kr/cm/album/images/000/04/358/4358_500.jpg/melon/resize/48/quality/80/optimize,유익종,차창에 흐르는 이별,1991,kpop,https://youtube.com/watch?v=cFhuQYV05_k,cFhuQYV05_k,True,sad,0.43
https://cdnimg.melon.co.kr/cm/album/images/003/55/804/355804_500.jpg/melon/resize/48/quality/80/optimize,이문세,가을이 가도,1991,kpop,https://youtube.com/watch?v=jw8uwo0FgCM,jw8uwo0FgCM,True,romantic,0.485
https://cdnimg.melon.co.kr/cm/album/images/000/03/701/3701_500.jpg/melon/resize/48/quality/80/optimize,권인하,계절이 음악처럼 흐를때,1991,kpop,https://youtube.com/watch?v=2mDrL7UKfpc,2mDrL7UKfpc,True,romantic,0.4349
https://cdnimg.melon.co.kr/cm/album/images/000/03/820/3820_500.jpg/melon/resize/48/quality/80/optimize,노래마을,우리의 노래가 이 그늘진 땅에 햇볕 한 줌 될수 있다면,1991,kpop,https://youtube.com/watch?v=NMQdjdOM5tk,NMQdjdOM5tk,True,romantic,0.556
https://cdnimg.melon.co.kr/cm/album/images/000/03/206/3206_500.jpg/melon/resize/48/quality/80/optimize,송골매,모여라,1991,kpop,https://youtube.com/watch?v=2m1YA48oTak,2m1YA48oTak,True,happy,0.5596
https://cdnimg.melon.co.kr/cm/album/images/102/23/958/10223958_500.jpg/melon/resize/48/quality/80/optimize,하덕규,쉼,1991,kpop,https://youtube.com/watch?v=Y06XjmojPj8,Y06XjmojPj8,True,sad,0.4327
https://cdnimg.melon.co.kr/cm/album/images/000/05/010/5010_500.jpg/melon/resize/48/quality/80/optimize,태진아,거울도 안보는 여자,1991,kpop,https://youtube.com/watch?v=eZb5TS2RXCw,eZb5TS2RXCw,True,happy,0.4837
https://cdnimg.melon.co.kr/cm/album/images/000/04/718/4718_500.jpg/melon/resize/48/quality/80/optimize,임백천,헤어짐이 이별은 아니듯,1991,kpop,https://youtube.com/watch?v=Hr_WltRNRwg,Hr_WltRNRwg,True,romantic,0.4005
https://cdnimg.melon.co.kr/cm/album/images/003/10/568/310568_500.jpg/melon/resize/48/quality/80/optimize,윤태규,예감으로 느낀 너의 표정,1991,kpop,https://youtube.com/watch?v=BtIfUwrRU4U,BtIfUwrRU4U,True,romantic,0.4137
https://cdnimg.melon.co.kr/cm/album/images/003/82/346/382346_500.jpg/melon/resize/48/quality/80/optimize,민해경,보고싶은 얼굴,1991,kpop,https://youtube.com/watch?v=z4wVbRVgqao,z4wVbRVgqao,True,romantic,0.399
https://cdnimg.melon.co.kr/cm2/album/images/003/10/475/310475_20240215105714_500.jpg/melon/resize/48/quality/80/optimize,신정숙,그 사랑이 울고 있어요,1991,kpop,https://youtube.com/watch?v=zdr4h2dpzLY,zdr4h2dpzLY,True,romantic,0.5218
